GO,n_genes,mean_clip_enrichment,mean_ribo_density_change,clip_p,ribo_p,TERM,ontology,clip_fdr,ribo_fdr,combined_fdr,neglog10_fdr
GO:0007416,41,-0.19592521999432025,0.05900575337120057,0.09393304748619943,0.008909658040701906,synapse assembly,ALL,0.3026768300819115,0.03727659037403736,0.03727659037403736,1.4285638186748466
GO:0050660,55,-0.7328962058804109,-0.3727632930093866,0.2645710398139305,0.008925499779722226,flavin adenine dinucleotide binding,ALL,0.5423994673964845,0.03729919381631288,0.03729919381631288,1.428300554918134
GO:0048469,17,-0.2665729530141188,0.277053271014921,0.31417823022991265,0.008956249204284221,cell maturation,ALL,0.5916187247648912,0.03734034819942535,0.03734034819942535,1.4278216365641243
GO:0140288,13,-0.8564433156987807,-0.6107830362355259,0.2038744187659786,0.008953679882623546,GBAF complex,ALL,0.4689678744555524,0.03734034819942535,0.03734034819942535,1.4278216365641243
GO:0071280,14,-0.5640413156242384,0.22237642132480123,0.8320260767424974,0.009007444302995587,cellular response to copper ion,ALL,0.9298808796374549,0.037510021555481624,0.037510021555481624,1.4258526862778553
GO:0007605,92,-0.19392684746446728,-0.04319902199517706,0.0036410648673574856,0.023056668112993534,sensory perception of sound,ALL,0.0375997825753419,0.07679610698042917,0.0375997825753419,1.4248146664181438
GO:0032964,12,0.21756366045691827,0.2544975783921493,0.0117974184136394,0.009233291569443122,collagen biosynthetic process,ALL,0.0889286413331932,0.03840576341981406,0.03840576341981406,1.4156035976740613
GO:0032153,10,-0.8918019597983177,-0.6223664642513512,0.2742124679420316,0.009295253134211012,cell division site,ALL,0.5547911370084251,0.03861853424248366,0.03861853424248366,1.4132042137902192
GO:0051646,11,-1.6109167889348772,-0.5697900118150542,0.0037625724666696314,0.055057750693990666,mitochondrion localization,ALL,0.038631239722444234,0.1442854584528634,0.038631239722444234,1.4130613546049207
GO:0004497,32,0.07572256417687512,0.017682054166073508,0.003779685989232664,0.057603366924316744,monooxygenase activity,ALL,0.03869575369492352,0.14892679451561774,0.03869575369492352,1.412336689969302
GO:0032727,16,-0.22084124808639155,-0.5758983469760551,0.21072139636955586,0.00936927056781284,positive regulation of interferon-alpha production,ALL,0.4762223587782562,0.038880840579320876,0.038880840579320876,1.4102643544706999
GO:0097708,15,0.31665749727888026,0.208350217361002,0.00787895586249309,0.009419744086159814,intracellular vesicle,ALL,0.06670879371797282,0.03904494851490606,0.03904494851490606,1.4084351455001347
GO:0007159,17,0.25904714915882576,0.11343492889533503,0.0038390715031050237,0.02448899160955843,leukocyte cell-cell adhesion,ALL,0.03908229833230987,0.08020088636200942,0.03908229833230987,1.408019904428962
GO:0061028,16,0.19888803675094588,-0.22384996237188007,0.003839318979748325,0.8496365066296256,establishment of endothelial barrier,ALL,0.03908229833230987,0.9193003496664423,0.03908229833230987,1.408019904428962
GO:0034446,43,-0.11350105747199223,0.07321592966777159,0.03883751669744436,0.009538334390077919,substrate adhesion-dependent cell spreading,ALL,0.18115724172319675,0.03945437381498069,0.03945437381498069,1.4039048449661244
GO:0048009,25,-0.7700537810827078,-0.45216324133796054,0.22799072153249747,0.009540604247451248,insulin-like growth factor receptor signaling pathway,ALL,0.49543836902379124,0.03945437381498069,0.03945437381498069,1.4039048449661244
GO:0043008,11,-1.0379780382759165,-0.6358043153399051,0.12514850091802224,0.009564654315563909,ATP-dependent protein binding,ALL,0.3614839076637781,0.03950810389538711,0.03950810389538711,1.40331381282755
GO:0060412,31,0.11314314071648664,0.039063241480928004,0.003902070232772477,0.04878402131724928,ventricular septum morphogenesis,ALL,0.03960822994800017,0.1328546556147345,0.03960822994800017,1.4022145653460907
GO:0071425,17,-0.5516726009275817,-0.5132843702720368,0.9802033241515062,0.009615441132322725,hematopoietic stem cell proliferation,ALL,0.9941041476546535,0.03966736309216154,0.03966736309216154,1.401566668509625
GO:0001217,11,-1.3466676071085752,-0.5584437391738984,0.019810090178126606,0.00962541388214499,DNA-binding transcription repressor activity,ALL,0.12374379756371742,0.03966736309216154,0.03966736309216154,1.401566668509625
GO:1990907,12,-0.8623407908763511,-0.5937688149106553,0.21461129890146236,0.009664677327285716,beta-catenin-TCF complex,ALL,0.4787204856923798,0.03974340081866821,0.03974340081866821,1.4007349733211054
GO:0030833,32,-0.5551623205509333,-0.4317872273624526,0.9869411851934083,0.009739138954134249,regulation of actin filament polymerization,ALL,0.9969367671470787,0.03990589848981843,0.03990589848981843,1.3989629065125166
GO:0051453,21,-0.4802219700001138,0.13605737642464016,0.9503375380642757,0.009729129101036084,regulation of intracellular pH,ALL,0.9810910209487596,0.03990589848981843,0.03990589848981843,1.3989629065125166
GO:0005876,37,-0.8307152924077216,-0.40197688347518906,0.09606347036525534,0.009735914777865522,spindle microtubule,ALL,0.30673349384723625,0.03990589848981843,0.03990589848981843,1.3989629065125166
GO:0002230,23,-0.5835132814639737,-0.49460883699853053,0.7609259218193066,0.00988091049023465,positive regulation of defense response to virus by host,ALL,0.8952217051894575,0.04040034696535167,0.04040034696535167,1.3936149050752717
GO:0006107,10,-1.291524922520393,-0.6594015897724308,0.03902486223860826,0.009882424642518152,oxaloacetate metabolic process,ALL,0.18156257198143777,0.04040034696535167,0.04040034696535167,1.3936149050752717
GO:0035259,17,-0.9062094260891801,-0.5173803096006016,0.1818169253990736,0.009902172231193189,nuclear glucocorticoid receptor binding,ALL,0.43983200707575487,0.04043481300806087,0.04043481300806087,1.3932445609558655
GO:0030522,21,-0.8958334803308252,-0.4929892872941363,0.19576646784710344,0.009925526869635323,intracellular receptor signaling pathway,ALL,0.4580412036855107,0.04048391267717695,0.04048391267717695,1.3927175205756124
GO:0070102,14,-0.7018057105855092,-0.5865081877343714,0.47001891262788115,0.009989280114045993,interleukin-6-mediated signaling pathway,ALL,0.7256337023273697,0.04065113650055391,0.04065113650055391,1.390927308150611
GO:0005112,21,0.010519653784176713,0.23924207296595942,0.060163488292130224,0.010115197373700894,Notch binding,ALL,0.2399153389149345,0.04111672379548725,0.04111672379548725,1.3859814974715898
GO:0007229,56,-0.09370839329427155,0.022404103830526094,0.004092183287979908,0.011056354668518144,integrin-mediated signaling pathway,ALL,0.04118696024775271,0.04377942001768602,0.04118696024775271,1.3852402594235795
GO:0000902,88,-0.19914890684321707,-0.22498736225434945,0.004110855321065119,0.4590226232109614,cell morphogenesis,ALL,0.04125866871394851,0.633972876974397,0.04125866871394851,1.3844847894388186
GO:0017056,20,-0.5966347522942969,-0.5256875813145448,0.7152213835080781,0.010200937049710973,structural constituent of nuclear pore,ALL,0.8717896487209076,0.04141812281661058,0.04141812281661058,1.3828095884184708
GO:0000082,73,-0.48222584690836817,-0.3575475689512654,0.39759078740272175,0.010234246967083057,G1/S transition of mitotic cell cycle,ALL,0.6672578127712188,0.04150620251235841,0.04150620251235841,1.3818869992972493
GO:0008097,14,-1.2525849634917803,-0.5756401796376521,0.022724729672806525,0.010267699948973814,5S rRNA binding,ALL,0.13332587704587473,0.04159466203818984,0.04159466203818984,1.3809624000488836
GO:0061744,30,0.07097323792934594,0.10727012177327885,0.00418044504181558,0.019600404447357556,motor behavior,ALL,0.041606490625089323,0.06799247096156169,0.041606490625089323,1.3808389140179975
GO:0030276,30,-0.6295222561679712,-0.41868357392695255,0.7125259031138285,0.010293607494996405,clathrin binding,ALL,0.8717896487209076,0.04165238910489485,0.04165238910489485,1.380360083205207
GO:0017121,15,0.3408047566154659,0.1187559667651436,0.0042070847508987284,0.051039833449232914,plasma membrane phospholipid scrambling,ALL,0.041755316152669884,0.13680819573451553,0.041755316152669884,1.379288223682408
GO:0051781,24,-0.3152106396362543,0.11117458954609905,0.41828751527994756,0.010378427569394949,positive regulation of cell division,ALL,0.6860042249932329,0.04190070249203181,0.04190070249203181,1.377778695748371
GO:0008289,240,-0.5168299849400765,-0.2684121584138448,0.8892084223899661,0.010378032555343095,lipid binding,ALL,0.9528656843023212,0.04190070249203181,0.04190070249203181,1.377778695748371
GO:0060341,10,-0.5091622546669283,-0.6099948010877526,0.8848438181839164,0.010620668460018594,regulation of cellular localization,ALL,0.9528149529021719,0.04273383829689913,0.04273383829689913,1.3692280976742783
GO:0030136,72,-0.5740041749118892,-0.3466990425664404,0.7132041765837348,0.010641781851886713,clathrin-coated vesicle,ALL,0.8717896487209076,0.042770626048134114,0.042770626048134114,1.3688543927812957
GO:0000346,14,-0.41844633589341984,-0.5905352053459536,0.6668016607204027,0.010708181129219488,transcription export complex,ALL,0.8478142597555375,0.04294088796262765,0.04294088796262765,1.3671289791526333
GO:0009898,90,-0.6139785481077821,-0.3326296630941611,0.5122176966477123,0.010750571422589244,cytoplasmic side of plasma membrane,ALL,0.7525303577805412,0.043062546740932024,0.043062546740932024,1.3659002893563028
GO:0007612,49,-0.07280209417574918,0.024219537304538907,0.004379307248223534,0.026315416478257463,learning,ALL,0.043244953181349466,0.08448023470900927,0.043244953181349466,1.3640645687397757
GO:0071944,86,-0.22486692047104964,-0.15559047446245317,0.004406015388846586,0.5138360701835164,cell periphery,ALL,0.04324915655040893,0.6809852666044897,0.04324915655040893,1.3640223577731556
GO:0033209,50,-0.7443399208710827,-0.39328196292374373,0.11146870331311948,0.010809962823255092,tumor necrosis factor-mediated signaling pathway,ALL,0.33440610993935843,0.04325195651454697,0.04325195651454697,1.3639942423204865
GO:0005741,171,-0.4794678529020503,-0.07953321036762719,0.9530415253002342,0.010833061689823033,mitochondrial outer membrane,ALL,0.9826996876304113,0.043295894203286014,0.043295894203286014,1.3635532863118045
GO:0042311,39,-0.1217897122456951,0.04917497719241774,0.028109590179696112,0.010925732257991002,vasodilation,ALL,0.15035264328151826,0.043617476377432234,0.043617476377432234,1.3603394654666505
GO:0071345,34,-0.72134281432063,-0.4476352594153581,0.22036967825985934,0.010947429510480909,cellular response to cytokine stimulus,ALL,0.4851391623059011,0.04365531879570122,0.04365531879570122,1.3599628359698295
GO:0098761,16,-0.9118869596326088,-0.664829304906789,0.5137719222347465,0.011014560076774012,cellular response to interleukin-7,ALL,0.7541935407332577,0.04377942001768602,0.04377942001768602,1.3587299961894441
GO:0006878,14,0.11104367499679844,0.16137321459809084,0.0465054539886905,0.011060802322425673,intracellular copper ion homeostasis,ALL,0.2033830931476024,0.04377942001768602,0.04377942001768602,1.3587299961894441
GO:0033558,13,-1.230948258942147,-0.5785653239971698,0.02169217012561941,0.011064320256358935,protein lysine deacetylase activity,ALL,0.1289619365371683,0.04377942001768602,0.04377942001768602,1.3587299961894441
GO:0032977,17,-0.05898076774591437,0.18693070019725097,0.08356119993679165,0.01102387994092277,membrane insertase activity,ALL,0.28603332640373574,0.04377942001768602,0.04377942001768602,1.3587299961894441
GO:0016581,17,-0.8084824356220021,-0.5172766772377073,0.4777895425476786,0.011021831381369005,NuRD complex,ALL,0.7326789852029423,0.04377942001768602,0.04377942001768602,1.3587299961894441
GO:0001837,44,0.008055155400272278,-0.30644729636950385,0.004487957936245371,0.2267276235851618,epithelial to mesenchymal transition,ALL,0.043932804674533456,0.3967178252055745,0.043932804674533456,1.3572110704475815
GO:1900087,40,-0.38396476715874994,-0.39696727238623364,0.45958058648465616,0.011156682619649378,positive regulation of G1/S transition of mitotic cell cycle,ALL,0.7177918727719462,0.04409604756637967,0.04409604756637967,1.355600335635041
GO:0045214,31,-0.35780098294215834,-0.4634433446058176,0.4802247742058903,0.011169681453143569,sarcomere organization,ALL,0.734207581616451,0.04409864290837787,0.04409864290837787,1.3555747753047598
GO:0050821,199,-0.5860461465265262,-0.278916877913398,0.6480478611296473,0.011231051044899748,protein stabilization,ALL,0.8377261243908212,0.044283910017562315,0.044283910017562315,1.353754040365966
GO:0030863,23,-0.3892663120023516,-0.5184540275691305,0.5808904645566149,0.011266183656860941,cortical cytoskeleton,ALL,0.7983616120136643,0.044283910017562315,0.044283910017562315,1.353754040365966
GO:0016328,57,-0.1921697812719478,-0.0028852792118890286,0.037715953854828295,0.01126577600322052,lateral plasma membrane,ALL,0.17848887830900861,0.044283910017562315,0.044283910017562315,1.353754040365966
GO:0009048,11,-0.7550958321862059,-0.6067418307421067,0.7646002579168301,0.011242403155714032,dosage compensation by inactivation of X chromosome,ALL,0.8977305778816473,0.044283910017562315,0.044283910017562315,1.353754040365966
GO:0008180,26,-0.7264064021724705,-0.4717046872233142,0.21414679928730204,0.011310437678922147,COP9 signalosome,ALL,0.4787204856923798,0.04440900420526245,0.04440900420526245,1.352528965016107
GO:0014037,10,0.5171493503070839,0.08257868658649918,0.004626611394797698,0.053452952754069694,Schwann cell differentiation,ALL,0.04479913960328503,0.141941100513441,0.04479913960328503,1.3487303268307351
GO:0030145,60,-0.1267214257749955,-0.07111225797284512,0.004703150758446752,0.1580558814873371,manganese ion binding,ALL,0.04529476458202222,0.3073554947033088,0.04529476458202222,1.3439519932308166
GO:0007143,11,-0.983373472492908,-0.6236015514932026,0.17897703454407243,0.011573121865919741,female meiotic nuclear division,ALL,0.43600656984463165,0.04534075046812635,0.04534075046812635,1.3435112958224524
GO:0009247,11,0.09086085261946678,0.263043600194221,0.08969570681363856,0.011570463487305484,glycolipid biosynthetic process,ALL,0.2950311750611712,0.04534075046812635,0.04534075046812635,1.3435112958224524
GO:0051016,16,-0.6927679974474226,-0.5947409369218125,0.478417917449701,0.011624088034831696,barbed-end actin filament capping,ALL,0.7326979158336584,0.04549054386468089,0.04549054386468089,1.3420788709076164
GO:0009303,13,-0.959375573862043,-0.5897979372496541,0.1804880451386307,0.011653573945908631,rRNA transcription,ALL,0.43810039760891817,0.04555603906863407,0.04555603906863407,1.34145404327196
GO:0042753,10,-1.0696892246859053,-0.6420854767956531,0.1510636130903368,0.011680189159578663,positive regulation of circadian rhythm,ALL,0.39397831355603896,0.04561018127560061,0.04561018127560061,1.3409382016718747
GO:0098794,344,-0.5646435695358127,-0.2556007479889102,0.9379880697532829,0.011803170096889882,postsynapse,ALL,0.9771609312962513,0.045942606342148334,0.045942606342148334,1.3377843707451453
GO:0048384,18,-0.607201911592019,-0.48770143416729045,0.890537401234214,0.01179854184325204,retinoic acid receptor signaling pathway,ALL,0.9529325534125468,0.045942606342148334,0.045942606342148334,1.3377843707451453
GO:0034501,12,-0.6914354610592687,-0.5872451577844412,0.5216630852920416,0.01180389382090461,protein localization to kinetochore,ALL,0.75748763522657,0.045942606342148334,0.045942606342148334,1.3377843707451453
GO:0004520,15,-0.835763059213664,-0.538610307804546,0.24530774182130816,0.01183185850166729,DNA endonuclease activity,ALL,0.5174052901579304,0.04600133887536151,0.04600133887536151,1.3372295279332183
GO:0003950,19,-0.6370060307561862,-0.5572938860473593,0.5332034460243116,0.011864421681299165,NAD+ poly-ADP-ribosyltransferase activity,ALL,0.763830376090377,0.04607780289921947,0.04607780289921947,1.336508237299554
